index,MOF,node 1,node 2,edge,topo,UG,UG_five_level,Unnamed: 8,Unnamed: 9,index.1,Unnamed: 11,node 1.1,node 2.1,edge.1,UG_five_level.1
5099.0,_sym_5_on_13_sym_5_mc_2_L_6,sym_5_on_13,sym_5_mc_2,L_6,lvt,12.936,Poor,,0,5099.0,,sym_5_on_13,sym_5_mc_2,L_6,Poor
5270.0,_sym_5_mc_2_sym_5_on_11_L_2,sym_5_mc_2,sym_5_on_11,L_2,nbo,9.188,Bad,,0,5270.0,,sym_5_mc_2,sym_5_on_11,L_2,Bad
5315.0,_sym_5_mc_2_sym_5_on_12_L_27,sym_5_mc_2,sym_5_on_12,L_27,nbo,22.129,Good,,0,5315.0,,sym_5_mc_2,sym_5_on_12,L_27,Good
5378.0,_sym_5_mc_2_sym_5_on_13_L_40,sym_5_mc_2,sym_5_on_13,L_40,nbo,25.336,Good,,0,5378.0,,sym_5_mc_2,sym_5_on_13,L_40,Good
5414.0,_sym_5_mc_2_sym_5_on_9_L_2,sym_5_mc_2,sym_5_on_9,L_2,nbo,6.23,Bad,,0,5414.0,,sym_5_mc_2,sym_5_on_9,L_2,Bad
5441.0,_sym_5_on_10_sym_5_mc_2_L_10,sym_5_on_10,sym_5_mc_2,L_10,nbo,10.705,Poor,,0,5441.0,,sym_5_on_10,sym_5_mc_2,L_10,Poor
5550.0,_sym_5_on_12_sym_5_mc_2_L_22,sym_5_on_12,sym_5_mc_2,L_22,nbo,16.601,Average,,0,5550.0,,sym_5_on_12,sym_5_mc_2,L_22,Average
5617.0,_sym_5_on_13_sym_5_mc_2_L_3,sym_5_on_13,sym_5_mc_2,L_3,nbo,5.271,Bad,,0,5617.0,,sym_5_on_13,sym_5_mc_2,L_3,Bad
5660.0,_sym_5_on_9_sym_5_mc_2_L_35,sym_5_on_9,sym_5_mc_2,L_35,nbo,19.275,Average,,0,5660.0,,sym_5_on_9,sym_5_mc_2,L_35,Average
5944.0,sym_16_mc_6_sym_8_mc_8_L_31,sym_16_mc_6,sym_8_mc_8,L_31,ocu,9.118,Bad,,0,5944.0,,sym_16_mc_6,sym_8_mc_8,L_31,Bad
9699.0,_sym_4_mc_1_sym_4_mc_1_L_26,sym_4_mc_1,sym_4_mc_1,L_26,sod,30.595,Excellent,,0,9699.0,,sym_4_mc_1,sym_4_mc_1,L_26,Excellent
9908.0,_sym_4_mc_1_sym_4_on_8_L_47,sym_4_mc_1,sym_4_on_8,L_47,sod,41.858,Excellent,,0,9908.0,,sym_4_mc_1,sym_4_on_8,L_47,Excellent
569.0,sym_3_on_0_sym_4_mc_1_L_14,sym_3_on_0,sym_4_mc_1,L_14,bor,20.795,Good,,0,569.0,,sym_3_on_0,sym_4_mc_1,L_14,Good
6635.0,sym_3_mc_0_sym_5_on_11_L_11,sym_3_mc_0,sym_5_on_11,L_11,pto,17.3,Average,,0,6635.0,,sym_3_mc_0,sym_5_on_11,L_11,Average
6662.0,sym_3_mc_0_sym_5_on_11_L_36,sym_3_mc_0,sym_5_on_11,L_36,pto,30.095,Excellent,,0,6662.0,,sym_3_mc_0,sym_5_on_11,L_36,Excellent
6741.0,sym_3_mc_0_sym_5_on_13_L_20,sym_3_mc_0,sym_5_on_13,L_20,pto,29.056,Excellent,,0,6741.0,,sym_3_mc_0,sym_5_on_13,L_20,Excellent
2539.0,sym_4_mc_1_sym_8_mc_9_L_46,sym_4_mc_1,sym_8_mc_9,L_46,flu,22.556,Good,,0,2539.0,,sym_4_mc_1,sym_8_mc_9,L_46,Good
7116.0,sym_5_mc_2_sym_4_on_14_L_12,sym_5_mc_2,sym_4_on_14,L_12,pts,8.535,Bad,,0,7116.0,,sym_5_mc_2,sym_4_on_14,L_12,Bad
7179.0,sym_5_mc_2_sym_4_on_6_L_31,sym_5_mc_2,sym_4_on_6,L_31,pts,15.134,Average,,0,7179.0,,sym_5_mc_2,sym_4_on_6,L_31,Average
7361.0,sym_5_on_11_sym_4_mc_1_L_22,sym_5_on_11,sym_4_mc_1,L_22,pts,23.449,Good,,0,7361.0,,sym_5_on_11,sym_4_mc_1,L_22,Good
7401.0,sym_5_on_12_sym_4_mc_1_L_15,sym_5_on_12,sym_4_mc_1,L_15,pts,21.389,Good,,0,7401.0,,sym_5_on_12,sym_4_mc_1,L_15,Good
7577.0,sym_3_mc_0_sym_6_mc_3_L_44,sym_3_mc_0,sym_6_mc_3,L_44,pyr,26.728,Excellent,,0,7577.0,,sym_3_mc_0,sym_6_mc_3,L_44,Excellent
3477.0,sym_4_mc_1_sym_16_mc_6_L_42,sym_4_mc_1,sym_16_mc_6,L_42,gar,20.659,Good,,0,3477.0,,sym_4_mc_1,sym_16_mc_6,L_42,Good
4210.0,_sym_4_mc_1_sym_4_mc_1_L_16,sym_4_mc_1,sym_4_mc_1,L_16,lcs,24.413,Good,,0,4210.0,,sym_4_mc_1,sym_4_mc_1,L_16,Good
7751.0,sym_3_on_4_sym_6_mc_3_L_28,sym_3_on_4,sym_6_mc_3,L_28,pyr,19.508,Average,,0,7751.0,,sym_3_on_4,sym_6_mc_3,L_28,Average
8464.0,_sym_5_on_13_sym_5_mc_2_L_38,sym_5_on_13,sym_5_mc_2,L_38,rhr,30.061,Excellent,,0,8464.0,,sym_5_on_13,sym_5_mc_2,L_38,Excellent
6094.0,sym_4_mc_1_sym_5_mc_2_L_38,sym_4_mc_1,sym_5_mc_2,L_38,pth,25.168,Good,,0,6094.0,,sym_4_mc_1,sym_5_mc_2,L_38,Good
8710.0,sym_3_on_2_sym_24_mc_13_L_43,sym_3_on_2,sym_24_mc_13,L_43,rht,16.914,Average,,0,8710.0,,sym_3_on_2,sym_24_mc_13,L_43,Average
8717.0,sym_3_on_2_sym_24_mc_13_L_6,sym_3_on_2,sym_24_mc_13,L_6,rht,8.183,Bad,,0,8717.0,,sym_3_on_2,sym_24_mc_13,L_6,Bad
8774.0,sym_3_on_5_sym_24_mc_13_L_14,sym_3_on_5,sym_24_mc_13,L_14,rht,11.972,Poor,,0,8774.0,,sym_3_on_5,sym_24_mc_13,L_14,Poor
8924.0,sym_5_on_10_sym_8_mc_7_L_4,sym_5_on_10,sym_8_mc_7,L_4,scu,8.41,Bad,,0,8924.0,,sym_5_on_10,sym_8_mc_7,L_4,Bad
8941.0,sym_5_on_10_sym_8_mc_8_L_24,sym_5_on_10,sym_8_mc_8,L_24,scu,17.02,Average,,0,8941.0,,sym_5_on_10,sym_8_mc_8,L_24,Average
9081.0,sym_5_on_11_sym_8_mc_9_L_15,sym_5_on_11,sym_8_mc_9,L_15,scu,2.984,Bad,,0,9081.0,,sym_5_on_11,sym_8_mc_9,L_15,Bad
9224.0,sym_5_on_13_sym_8_mc_9_L_36,sym_5_on_13,sym_8_mc_9,L_36,scu,15.95,Average,,0,9224.0,,sym_5_on_13,sym_8_mc_9,L_36,Average
9244.0,sym_5_on_9_sym_8_mc_7_L_15,sym_5_on_9,sym_8_mc_7,L_15,scu,8.915,Bad,,0,9244.0,,sym_5_on_9,sym_8_mc_7,L_15,Bad
9311.0,sym_5_on_9_sym_8_mc_9_L_22,sym_5_on_9,sym_8_mc_9,L_22,scu,8.75,Bad,,0,9311.0,,sym_5_on_9,sym_8_mc_9,L_22,Bad
9443.0,sym_5_on_10_sym_9_mc_5_L_11,sym_5_on_10,sym_9_mc_5,L_11,soc,7.613,Bad,,0,9443.0,,sym_5_on_10,sym_9_mc_5,L_11,Bad
9484.0,sym_5_on_10_sym_9_mc_5_L_5,sym_5_on_10,sym_9_mc_5,L_5,soc,6.447,Bad,,0,9484.0,,sym_5_on_10,sym_9_mc_5,L_5,Bad
9544.0,sym_5_on_12_sym_9_mc_5_L_16,sym_5_on_12,sym_9_mc_5,L_16,soc,11.362,Poor,,0,9544.0,,sym_5_on_12,sym_9_mc_5,L_16,Poor
9613.0,sym_5_on_13_sym_9_mc_5_L_35,sym_5_on_13,sym_9_mc_5,L_35,soc,18.793,Average,,0,9613.0,,sym_5_on_13,sym_9_mc_5,L_35,Average
9648.0,sym_5_on_9_sym_9_mc_5_L_23,sym_5_on_9,sym_9_mc_5,L_23,soc,11.828,Poor,,0,9648.0,,sym_5_on_9,sym_9_mc_5,L_23,Poor
6321.0,sym_4_mc_1_sym_5_on_9_L_26,sym_4_mc_1,sym_5_on_9,L_26,pth,20.644,Good,,0,6321.0,,sym_4_mc_1,sym_5_on_9,L_26,Good
6852.0,sym_3_on_0_sym_5_mc_2_L_34,sym_3_on_0,sym_5_mc_2,L_34,pto,22.437,Good,,0,6852.0,,sym_3_on_0,sym_5_mc_2,L_34,Good
9829.0,_sym_4_mc_1_sym_4_on_7_L_19,sym_4_mc_1,sym_4_on_7,L_19,sod,25.191,Good,,0,9829.0,,sym_4_mc_1,sym_4_on_7,L_19,Good
1988.0,_sym_4_mc_1_sym_4_on_14_L_13,sym_4_mc_1,sym_4_on_14,L_13,dia,13.903,Poor,,0,1988.0,,sym_4_mc_1,sym_4_on_14,L_13,Poor
9973.0,_sym_4_on_6_sym_4_mc_1_L_24,sym_4_on_6,sym_4_mc_1,L_24,sod,24.429,Good,,0,9973.0,,sym_4_on_6,sym_4_mc_1,L_24,Good
10220.0,sym_3_on_1_sym_9_mc_5_L_30,sym_3_on_1,sym_9_mc_5,L_30,spn,22.699,Good,,0,10220.0,,sym_3_on_1,sym_9_mc_5,L_30,Good
10260.0,sym_3_on_2_sym_9_mc_5_L_23,sym_3_on_2,sym_9_mc_5,L_23,spn,21.731,Good,,0,10260.0,,sym_3_on_2,sym_9_mc_5,L_23,Good
3445.0,sym_4_mc_1_sym_16_mc_6_L_13,sym_4_mc_1,sym_16_mc_6,L_13,gar,10.577,Poor,,0,3445.0,,sym_4_mc_1,sym_16_mc_6,L_13,Poor
10931.0,sym_5_mc_2_sym_5_on_11_L_21,sym_5_mc_2,sym_5_on_11,L_21,ssa,20.17,Good,,0,10931.0,,sym_5_mc_2,sym_5_on_11,L_21,Good
11066.0,sym_5_on_9_sym_5_mc_2_L_4,sym_5_on_9,sym_5_mc_2,L_4,ssa,9.335,Bad,,0,11066.0,,sym_5_on_9,sym_5_mc_2,L_4,Bad
11097.0,sym_5_mc_2_sym_5_mc_2_L_37,sym_5_mc_2,sym_5_mc_2,L_37,ssb,21.88,Good,,0,11097.0,,sym_5_mc_2,sym_5_mc_2,L_37,Good
11139.0,sym_5_mc_2_sym_5_on_10_L_31,sym_5_mc_2,sym_5_on_10,L_31,ssb,20.306,Good,,0,11139.0,,sym_5_mc_2,sym_5_on_10,L_31,Good
11300.0,sym_5_mc_2_sym_5_on_13_L_47,sym_5_mc_2,sym_5_on_13,L_47,ssb,34.455,Excellent,,0,11300.0,,sym_5_mc_2,sym_5_on_13,L_47,Excellent
11462.0,sym_5_on_12_sym_5_mc_2_L_1,sym_5_on_12,sym_5_mc_2,L_1,ssb,8.449,Bad,,0,11462.0,,sym_5_on_12,sym_5_mc_2,L_1,Bad
11643.0,sym_5_on_10_sym_7_mc_4__,sym_5_on_10,sym_7_mc_4,,stp,6.046,Bad,,0,11643.0,,sym_5_on_10,sym_7_mc_4,,Bad
11684.0,sym_5_on_10_sym_7_mc_4_L_47,sym_5_on_10,sym_7_mc_4,L_47,stp,29.69,Excellent,,0,11684.0,,sym_5_on_10,sym_7_mc_4,L_47,Excellent
11772.0,sym_5_on_12_sym_7_mc_4_L_3,sym_5_on_12,sym_7_mc_4,L_3,stp,11.241,Poor,,0,11772.0,,sym_5_on_12,sym_7_mc_4,L_3,Poor
11779.0,sym_5_on_12_sym_7_mc_4_L_46,sym_5_on_12,sym_7_mc_4,L_46,stp,29.88,Excellent,,0,11779.0,,sym_5_on_12,sym_7_mc_4,L_46,Excellent
11903.0,sym_3_mc_0_sym_5_mc_2_L_28,sym_3_mc_0,sym_5_mc_2,L_28,tbo,27.811,Excellent,,0,11903.0,,sym_3_mc_0,sym_5_mc_2,L_28,Excellent
11930.0,sym_3_mc_0_sym_5_mc_2_L_9,sym_3_mc_0,sym_5_mc_2,L_9,tbo,16.996,Average,,0,11930.0,,sym_3_mc_0,sym_5_mc_2,L_9,Average
12066.0,sym_3_mc_0_sym_5_on_12_L_45,sym_3_mc_0,sym_5_on_12,L_45,tbo,38.918,Excellent,,0,12066.0,,sym_3_mc_0,sym_5_on_12,L_45,Excellent
12459.0,sym_3_mc_0_sym_8_mc_8_L_15,sym_3_mc_0,sym_8_mc_8,L_15,the,16.885,Average,,0,12459.0,,sym_3_mc_0,sym_8_mc_8,L_15,Average
6106.0,sym_4_mc_1_sym_5_mc_2_L_5,sym_4_mc_1,sym_5_mc_2,L_5,pth,11.068,Poor,,0,6106.0,,sym_4_mc_1,sym_5_mc_2,L_5,Poor
6305.0,sym_4_mc_1_sym_5_on_9_L_11,sym_4_mc_1,sym_5_on_9,L_11,pth,13.342,Poor,,0,6305.0,,sym_4_mc_1,sym_5_on_9,L_11,Poor
9772.0,_sym_4_mc_1_sym_4_on_6_L_10,sym_4_mc_1,sym_4_on_6,L_10,sod,14.051,Poor,,0,9772.0,,sym_4_mc_1,sym_4_on_6,L_10,Poor
12767.0,sym_3_on_1_sym_8_mc_8_L_33,sym_3_on_1,sym_8_mc_8,L_33,the,21.929,Good,,0,12767.0,,sym_3_on_1,sym_8_mc_8,L_33,Good
12956.0,sym_3_on_2_sym_8_mc_9_L_30,sym_3_on_2,sym_8_mc_9,L_30,the,16.681,Average,,0,12956.0,,sym_3_on_2,sym_8_mc_9,L_30,Average
12997.0,sym_3_on_4_sym_8_mc_7_L_24,sym_3_on_4,sym_8_mc_7,L_24,the,19.066,Average,,0,12997.0,,sym_3_on_4,sym_8_mc_7,L_24,Average
13058.0,sym_3_on_4_sym_8_mc_8_L_36,sym_3_on_4,sym_8_mc_8,L_36,the,23.856,Good,,0,13058.0,,sym_3_on_4,sym_8_mc_8,L_36,Good
13125.0,sym_3_on_5_sym_8_mc_7__,sym_3_on_5,sym_8_mc_7,,the,5.85,Bad,,0,13125.0,,sym_3_on_5,sym_8_mc_7,,Bad
13177.0,sym_3_on_5_sym_8_mc_8_L_13,sym_3_on_5,sym_8_mc_8,L_13,the,15.087,Average,,0,13177.0,,sym_3_on_5,sym_8_mc_8,L_13,Average
13186.0,sym_3_on_5_sym_8_mc_8_L_21,sym_3_on_5,sym_8_mc_8,L_21,the,17.845,Average,,0,13186.0,,sym_3_on_5,sym_8_mc_8,L_21,Average
13279.0,sym_5_mc_2_sym_7_mc_4_L_18,sym_5_mc_2,sym_7_mc_4,L_18,tpt,12.388,Poor,,0,13279.0,,sym_5_mc_2,sym_7_mc_4,L_18,Poor
13299.0,sym_5_mc_2_sym_7_mc_4_L_36,sym_5_mc_2,sym_7_mc_4,L_36,tpt,19.27,Average,,0,13299.0,,sym_5_mc_2,sym_7_mc_4,L_36,Average
13335.0,sym_5_on_10_sym_7_mc_4_L_25,sym_5_on_10,sym_7_mc_4,L_25,tpt,20.27,Good,,0,13335.0,,sym_5_on_10,sym_7_mc_4,L_25,Good
13416.0,sym_5_on_12_sym_7_mc_4_L_21,sym_5_on_12,sym_7_mc_4,L_21,tpt,16.95,Average,,0,13416.0,,sym_5_on_12,sym_7_mc_4,L_21,Average
13440.0,sym_5_on_13_sym_7_mc_4_L_28,sym_5_on_13,sym_7_mc_4,L_28,tpt,19.898,Good,,0,13440.0,,sym_5_on_13,sym_7_mc_4,L_28,Good
68.0,sym_16_mc_14__L_29,sym_16_mc_14,,L_29,bcs,8.765,Bad,,0,68.0,,sym_16_mc_14,,L_29,Bad
106.0,sym_16_mc_6__L_20,sym_16_mc_6,,L_20,bcs,3.219,Bad,,0,106.0,,sym_16_mc_6,,L_20,Bad
366.0,sym_3_mc_0_sym_4_mc_1_L_42,sym_3_mc_0,sym_4_mc_1,L_42,bor,39.077,Excellent,,0,366.0,,sym_3_mc_0,sym_4_mc_1,L_42,Excellent
384.0,sym_3_mc_0_sym_4_on_14_L_17,sym_3_mc_0,sym_4_on_14,L_17,bor,20.766,Good,,0,384.0,,sym_3_mc_0,sym_4_on_14,L_17,Good
397.0,sym_3_mc_0_sym_4_on_14_L_31,sym_3_mc_0,sym_4_on_14,L_31,bor,25.24,Good,,0,397.0,,sym_3_mc_0,sym_4_on_14,L_31,Good
447.0,sym_3_mc_0_sym_4_on_6_L_34,sym_3_mc_0,sym_4_on_6,L_34,bor,29.233,Excellent,,0,447.0,,sym_3_mc_0,sym_4_on_6,L_34,Excellent
467.0,sym_3_mc_0_sym_4_on_6_L_9,sym_3_mc_0,sym_4_on_6,L_9,bor,12.195,Poor,,0,467.0,,sym_3_mc_0,sym_4_on_6,L_9,Poor
523.0,sym_3_mc_0_sym_4_on_8_L_16,sym_3_mc_0,sym_4_on_8,L_16,bor,27.715,Excellent,,0,523.0,,sym_3_mc_0,sym_4_on_8,L_16,Excellent
716.0,sym_3_on_4_sym_4_mc_1_L_17,sym_3_on_4,sym_4_mc_1,L_17,bor,28.273,Excellent,,0,716.0,,sym_3_on_4,sym_4_mc_1,L_17,Excellent
774.0,sym_3_on_5_sym_4_mc_1_L_26,sym_3_on_5,sym_4_mc_1,L_26,bor,32.09,Excellent,,0,774.0,,sym_3_on_5,sym_4_mc_1,L_26,Excellent
800.0,sym_3_on_5_sym_4_mc_1_L_6,sym_3_on_5,sym_4_mc_1,L_6,bor,21.117,Good,,0,800.0,,sym_3_on_5,sym_4_mc_1,L_6,Good
953.0,sym_5_on_10_sym_8_mc_7__,sym_5_on_10,sym_8_mc_7,,csq,3.492,Bad,,0,953.0,,sym_5_on_10,sym_8_mc_7,,Bad
984.0,sym_5_on_10_sym_8_mc_7_L_39,sym_5_on_10,sym_8_mc_7,L_39,csq,19.245,Average,,0,984.0,,sym_5_on_10,sym_8_mc_7,L_39,Average
1027.0,sym_5_on_10_sym_8_mc_8_L_34,sym_5_on_10,sym_8_mc_8,L_34,csq,22.574,Good,,0,1027.0,,sym_5_on_10,sym_8_mc_8,L_34,Good
1067.0,sym_5_on_10_sym_8_mc_9_L_27,sym_5_on_10,sym_8_mc_9,L_27,csq,16.522,Average,,0,1067.0,,sym_5_on_10,sym_8_mc_9,L_27,Average
1148.0,sym_5_on_11_sym_8_mc_8_L_8,sym_5_on_11,sym_8_mc_8,L_8,csq,10.332,Poor,,0,1148.0,,sym_5_on_11,sym_8_mc_8,L_8,Poor
1214.0,sym_5_on_12_sym_8_mc_7_L_24,sym_5_on_12,sym_8_mc_7,L_24,csq,15.369,Average,,0,1214.0,,sym_5_on_12,sym_8_mc_7,L_24,Average
1324.0,sym_5_on_13_sym_8_mc_9_L_20,sym_5_on_13,sym_8_mc_9,L_20,csq,15.178,Average,,0,1324.0,,sym_5_on_13,sym_8_mc_9,L_20,Average
1333.0,sym_5_on_13_sym_8_mc_9_L_29,sym_5_on_13,sym_8_mc_9,L_29,csq,18.658,Average,,0,1333.0,,sym_5_on_13,sym_8_mc_9,L_29,Average
1358.0,sym_5_on_13_sym_8_mc_9_L_8,sym_5_on_13,sym_8_mc_9,L_8,csq,8.921,Bad,,0,1358.0,,sym_5_on_13,sym_8_mc_9,L_8,Bad
1419.0,sym_5_on_9_sym_8_mc_9_L_14,sym_5_on_9,sym_8_mc_9,L_14,csq,7.719,Bad,,0,1419.0,,sym_5_on_9,sym_8_mc_9,L_14,Bad
1488.0,sym_3_mc_0_sym_4_mc_1_L_33,sym_3_mc_0,sym_4_mc_1,L_33,ctn,34.687,Excellent,,0,1488.0,,sym_3_mc_0,sym_4_mc_1,L_33,Excellent
1524.0,sym_3_mc_0_sym_4_on_14_L_25,sym_3_mc_0,sym_4_on_14,L_25,ctn,24.404,Good,,0,1524.0,,sym_3_mc_0,sym_4_on_14,L_25,Good
1555.0,sym_3_mc_0_sym_4_on_6_L_12,sym_3_mc_0,sym_4_on_6,L_12,ctn,15.063,Average,,0,1555.0,,sym_3_mc_0,sym_4_on_6,L_12,Average
1845.0,sym_3_on_4_sym_4_mc_1_L_14,sym_3_on_4,sym_4_mc_1,L_14,ctn,25.843,Good,,0,1845.0,,sym_3_on_4,sym_4_mc_1,L_14,Good
3424.0,sym_4_mc_1_sym_16_mc_14_L_38,sym_4_mc_1,sym_16_mc_14,L_38,gar,18.367,Average,,0,3424.0,,sym_4_mc_1,sym_16_mc_14,L_38,Average
6112.0,sym_4_mc_1_sym_5_on_10_L_10,sym_4_mc_1,sym_5_on_10,L_10,pth,15.637,Average,,0,6112.0,,sym_4_mc_1,sym_5_on_10,L_10,Average
9841.0,_sym_4_mc_1_sym_4_on_7_L_2,sym_4_mc_1,sym_4_on_7,L_2,sod,15.756,Average,,0,9841.0,,sym_4_mc_1,sym_4_on_7,L_2,Average
12570.0,sym_3_on_0_sym_8_mc_7_L_29,sym_3_on_0,sym_8_mc_7,L_29,the,16.586,Average,,0,12570.0,,sym_3_on_0,sym_8_mc_7,L_29,Average
2636.0,sym_4_on_14_sym_8_mc_9_L_16,sym_4_on_14,sym_8_mc_9,L_16,flu,7.015,Bad,,0,2636.0,,sym_4_on_14,sym_8_mc_9,L_16,Bad
2712.0,sym_4_on_6_sym_8_mc_7_L_45,sym_4_on_6,sym_8_mc_7,L_45,flu,14.346,Poor,,0,2712.0,,sym_4_on_6,sym_8_mc_7,L_45,Poor
2979.0,sym_4_on_8_sym_8_mc_7_L_26,sym_4_on_8,sym_8_mc_7,L_26,flu,13.753,Poor,,0,2979.0,,sym_4_on_8,sym_8_mc_7,L_26,Poor
2982.0,sym_4_on_8_sym_8_mc_7_L_29,sym_4_on_8,sym_8_mc_7,L_29,flu,16.819,Average,,0,2982.0,,sym_4_on_8,sym_8_mc_7,L_29,Average
3056.0,sym_4_on_8_sym_8_mc_8_L_9,sym_4_on_8,sym_8_mc_8,L_9,flu,9.145,Bad,,0,3056.0,,sym_4_on_8,sym_8_mc_8,L_9,Bad
3063.0,sym_4_on_8_sym_8_mc_9_L_15,sym_4_on_8,sym_8_mc_9,L_15,flu,8.676,Bad,,0,3063.0,,sym_4_on_8,sym_8_mc_9,L_15,Bad
3091.0,sym_4_on_8_sym_8_mc_9_L_40,sym_4_on_8,sym_8_mc_9,L_40,flu,14.418,Poor,,0,3091.0,,sym_4_on_8,sym_8_mc_9,L_40,Poor
3297.0,sym_5_on_13_sym_12_mc_11__,sym_5_on_13,sym_12_mc_11,,ftw,2.767,Bad,,0,3297.0,,sym_5_on_13,sym_12_mc_11,,Bad
3435.0,sym_4_mc_1_sym_16_mc_14_L_4,sym_4_mc_1,sym_16_mc_14,L_4,gar,9.128,Bad,,0,3435.0,,sym_4_mc_1,sym_16_mc_14,L_4,Bad
3551.0,sym_4_on_6_sym_16_mc_6_L_22,sym_4_on_6,sym_16_mc_6,L_22,gar,8.848,Bad,,0,3551.0,,sym_4_on_6,sym_16_mc_6,L_22,Bad
3648.0,sym_4_on_7_sym_16_mc_6_L_23,sym_4_on_7,sym_16_mc_6,L_23,gar,12.391,Poor,,0,3648.0,,sym_4_on_7,sym_16_mc_6,L_23,Poor
3683.0,sym_4_on_8_sym_16_mc_14_L_11,sym_4_on_8,sym_16_mc_14,L_11,gar,6.948,Bad,,0,3683.0,,sym_4_on_8,sym_16_mc_14,L_11,Bad
3728.0,sym_4_on_8_sym_16_mc_14_L_9,sym_4_on_8,sym_16_mc_14,L_9,gar,6.409,Bad,,0,3728.0,,sym_4_on_8,sym_16_mc_14,L_9,Bad
7589.0,sym_3_on_0_sym_6_mc_3_L_11,sym_3_on_0,sym_6_mc_3,L_11,pyr,5.919,Bad,,0,7589.0,,sym_3_on_0,sym_6_mc_3,L_11,Bad
7593.0,sym_3_on_0_sym_6_mc_3_L_15,sym_3_on_0,sym_6_mc_3,L_15,pyr,9.698,Bad,,0,7593.0,,sym_3_on_0,sym_6_mc_3,L_15,Bad
4181.0,sym_4_on_8_sym_13_mc_12_L_33,sym_4_on_8,sym_13_mc_12,L_33,ith,11.09,Poor,,0,4181.0,,sym_4_on_8,sym_13_mc_12,L_33,Poor
4193.0,sym_4_on_8_sym_13_mc_12_L_44,sym_4_on_8,sym_13_mc_12,L_44,ith,14.87,Average,,0,4193.0,,sym_4_on_8,sym_13_mc_12,L_44,Average
591.0,sym_3_on_0_sym_4_mc_1_L_34,sym_3_on_0,sym_4_mc_1,L_34,bor,31.429,Excellent,,0,591.0,,sym_3_on_0,sym_4_mc_1,L_34,Excellent
1734.0,sym_3_on_0_sym_4_mc_1_L_44,sym_3_on_0,sym_4_mc_1,L_44,ctn,33.851,Excellent,,0,1734.0,,sym_3_on_0,sym_4_mc_1,L_44,Excellent
1968.0,_sym_4_mc_1_sym_4_mc_1_L_39,sym_4_mc_1,sym_4_mc_1,L_39,dia,33.887,Excellent,,0,1968.0,,sym_4_mc_1,sym_4_mc_1,L_39,Excellent
2154.0,_sym_4_mc_1_sym_4_on_8_L_39,sym_4_mc_1,sym_4_on_8,L_39,dia,31.402,Excellent,,0,2154.0,,sym_4_mc_1,sym_4_on_8,L_39,Excellent
4380.0,_sym_4_mc_1_sym_4_on_7_L_45,sym_4_mc_1,sym_4_on_7,L_45,lcs,26.977,Excellent,,0,4380.0,,sym_4_mc_1,sym_4_on_7,L_45,Excellent
4683.0,_sym_5_mc_2_sym_5_on_10_L_20,sym_5_mc_2,sym_5_on_10,L_20,lvt,8.478,Bad,,0,4683.0,,sym_5_mc_2,sym_5_on_10,L_20,Bad
4722.0,_sym_5_mc_2_sym_5_on_11_L_12,sym_5_mc_2,sym_5_on_11,L_12,lvt,3.609,Bad,,0,4722.0,,sym_5_mc_2,sym_5_on_11,L_12,Bad
4739.0,_sym_5_mc_2_sym_5_on_11_L_28,sym_5_mc_2,sym_5_on_11,L_28,lvt,18.707,Average,,0,4739.0,,sym_5_mc_2,sym_5_on_11,L_28,Average
4796.0,_sym_5_mc_2_sym_5_on_12_L_36,sym_5_mc_2,sym_5_on_12,L_36,lvt,22.991,Good,,0,4796.0,,sym_5_mc_2,sym_5_on_12,L_36,Good
4849.0,_sym_5_mc_2_sym_5_on_13_L_40,sym_5_mc_2,sym_5_on_13,L_40,lvt,27.592,Excellent,,0,4849.0,,sym_5_mc_2,sym_5_on_13,L_40,Excellent
4936.0,_sym_5_on_10_sym_5_mc_2_L_32,sym_5_on_10,sym_5_mc_2,L_32,lvt,11.491,Poor,,0,4936.0,,sym_5_on_10,sym_5_mc_2,L_32,Poor
4973.0,_sym_5_on_11_sym_5_mc_2_L_22,sym_5_on_11,sym_5_mc_2,L_22,lvt,7.144,Bad,,0,4973.0,,sym_5_on_11,sym_5_mc_2,L_22,Bad
5005.0,_sym_5_on_11_sym_5_mc_2_L_8,sym_5_on_11,sym_5_mc_2,L_8,lvt,2.861,Bad,,0,5005.0,,sym_5_on_11,sym_5_mc_2,L_8,Bad
5009.0,_sym_5_on_12_sym_5_mc_2_L_11,sym_5_on_12,sym_5_mc_2,L_11,lvt,3.179,Bad,,0,5009.0,,sym_5_on_12,sym_5_mc_2,L_11,Bad
5136.0,_sym_5_on_9_sym_5_mc_2_L_3,sym_5_on_9,sym_5_mc_2,L_3,lvt,8.59,Bad,,0,5136.0,,sym_5_on_9,sym_5_mc_2,L_3,Bad
5158.0,_sym_5_mc_2_sym_5_mc_2_L_15,sym_5_mc_2,sym_5_mc_2,L_15,nbo,8.084,Bad,,0,5158.0,,sym_5_mc_2,sym_5_mc_2,L_15,Bad
5181.0,_sym_5_mc_2_sym_5_mc_2_L_36,sym_5_mc_2,sym_5_mc_2,L_36,nbo,19.121,Average,,0,5181.0,,sym_5_mc_2,sym_5_mc_2,L_36,Average
5295.0,_sym_5_mc_2_sym_5_on_11_L_9,sym_5_mc_2,sym_5_on_11,L_9,nbo,3.434,Bad,,0,5295.0,,sym_5_mc_2,sym_5_on_11,L_9,Bad
